법정동명,매출(만원),업소수,유동인구,직장인 평균소득(만원),상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,반경내_가게수,지하철유동인구수
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220813758058,에르마노설비노,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,2,,128.590635683154,35.8666363344097,0,11546
덕산동,"2,229",63.0,"21,648",307.0,MA010120220813659861,초이스,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220813830556,모스트모어,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100610002,1,대지,61.0,2.0,대구광역시 중구 삼덕동1가 61-2,271104223086.0,대구광역시 중구 동성로4길,58.0,,2711010500100610002007727,,대구광역시 중구 동성로4길 58,700411,41941,,,,128.599156061352,35.867315203772,1,5762
덕산동,"2,229",63.0,"21,648",307.0,MA010120220813984489,모라도동아쇼핑,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,4,,128.591851543249,35.8663419278142,1,11546
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220813978655,오프닝,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100360010,1,대지,36.0,10.0,대구광역시 중구 삼덕동1가 36-10,271104223085.0,대구광역시 중구 동성로3길,12.0,20.0,2711010500100360010014815,,대구광역시 중구 동성로3길 12-20,700411,41942,,,,128.598312523149,35.8655798553698,1,5762
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220814039583,모먼트컴퍼니,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100110001,1,대지,11.0,1.0,대구광역시 중구 삼덕동1가 11-1,271104223084.0,대구광역시 중구 동성로2길,27.0,,2711010500100110001008931,,대구광역시 중구 동성로2길 27,700411,41942,,,,128.596320331242,35.867185100445,1,5762
덕산동,"2,229",63.0,"21,648",307.0,MA010120220814275166,동아쇼핑조금제,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100530003,1,대지,53.0,3.0,대구광역시 중구 덕산동 53-3,271102007002.0,대구광역시 중구 달구벌대로,2085.0,,2711011200100530003006516,동아쇼핑,대구광역시 중구 달구벌대로 2085,700717,41936,,,,128.591851543249,35.8663419278142,1,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220814279908,플라스틱아일랜드,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,2,,128.590635683154,35.8666363344097,0,11546
봉산동,"1,850",41.0,"63,377",311.0,MA010120220814251841,로로피아니,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800102300102,1,대지,230.0,102.0,대구광역시 중구 봉산동 230-102,271104223099.0,대구광역시 중구 명륜로23길,46.0,,2711010800102300102015279,제봉빌딩,대구광역시 중구 명륜로23길 46,700823,41958,,3,,128.595728378793,35.8620685237789,1,34054
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220814207415,원트대구,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100080001,1,대지,8.0,1.0,대구광역시 중구 삼덕동1가 8-1,271104223087.0,대구광역시 중구 동성로5길,26.0,,2711010500100080001008845,,대구광역시 중구 동성로5길 26,700411,41942,,,,128.59593561602,35.8675655646927,1,5762
덕산동,"2,229",63.0,"21,648",307.0,MA010120220814204112,조이갤러리,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
공평동,"5,596",9.0,"31,389",323.0,MA010120220814175197,페이지투,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012200,2711012200100530010,1,대지,53.0,10.0,대구광역시 중구 공평동 53-10,271104223084.0,대구광역시 중구 동성로2길,56.0,,2711012200100530010014223,,대구광역시 중구 동성로2길 56,700150,41941,,,,128.596960675419,35.8684077187022,1,34054
봉산동,"1,850",41.0,"63,377",311.0,MA010120220814321838,미앤느,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711010800,2711010800100230003,1,대지,23.0,3.0,대구광역시 중구 봉산동 23-3,271104223085.0,대구광역시 중구 동성로3길,15.0,,2711010800100230003009004,,대구광역시 중구 동성로3길 15,700822,41942,,,,128.597297765504,35.8661076714781,1,34054
삼덕동1가,"3,917",55.0,"23,695",319.0,MA0101202301A0003963,리무드,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100220022,1,대지,22.0,22.0,대구광역시 중구 삼덕동1가 22-22,271104223087.0,대구광역시 중구 동성로5길,67.0,,2711010500100220022007736,,대구광역시 중구 동성로5길 67,700411,41941,,,,128.598248494234,35.8673738056915,1,5762
사일동,0,0.0,"12,194",301.0,MA0101202211A0085315,두례패션,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711011500,2711011500100590000,1,대지,59.0,,대구광역시 중구 사일동 59,271103141006.0,대구광역시 중구 동성로,25.0,,2711011500100590000000001,영스퀘어,대구광역시 중구 동성로 25,700040,41937,,,,128.59509668238,35.8693994071274,1,34054
덕산동,"2,229",63.0,"21,648",307.0,MA0101202211A0077382,클래시classy,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
덕산동,"2,229",63.0,"21,648",307.0,MA0101202211A0070021,바바라,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711011200,2711011200100880000,1,대지,88.0,,대구광역시 중구 덕산동 88,271102007002.0,대구광역시 중구 달구벌대로,2100.0,,2711015600109300001000001,반월당역,대구광역시 중구 달구벌대로 2100,700070,41957,,,,128.593354331461,35.864432724458,1,11546
삼덕동1가,"3,917",55.0,"23,695",319.0,MA010120220800113920,모던클래식,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2711010500100300003,1,대지,30.0,3.0,대구광역시 중구 삼덕동1가 30-3,271104223086.0,대구광역시 중구 동성로4길,21.0,,2711010500100300003007659,,대구광역시 중구 동성로4길 21,700411,41942,,,,128.598480509544,35.8658313889926,1,5762
남성로,,,,,MA010120220800058972,쁘띠메종,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013700,2711013700101160006,1,대지,116.0,6.0,대구광역시 중구 남성로 116-6,271103141002.0,대구광역시 중구 남성로,26.0,1.0,2711013700101160006006399,,대구광역시 중구 남성로 26-1,700230,41933,,1,,128.589581976261,35.8678943483549,0,11546
계산동2가,"2,244",141.0,"36,293",313.0,MA010120220800055539,폼스튜디오,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711013900,2711013900102000000,1,대지,200.0,,대구광역시 중구 계산동2가 200,271102007002.0,대구광역시 중구 달구벌대로,2077.0,,2711013900102000000000001,현대백화점,대구광역시 중구 달구벌대로 2077,700082,41936,,3,,128.590635683154,35.8666363344097,0,11546
